start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
22,2026-02-19 11:15:57.834741,can_tapper31,2026-02-19 11:15:59.697141,1.8624,Engine running command,Engine Status,status,"rgb(255,127,0)"
22,2026-02-19 11:15:57.834741,can_tapper31,2026-02-19 11:17:16.075439,78.240698,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2026-02-19 11:15:57.834741,can_tapper31,2026-02-19 11:17:19.814791,81.98005,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2026-02-19 11:17:17.980689,can_tapper31,2026-02-19 11:17:17.980689,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2026-02-19 11:17:17.980689,can_tapper31,2026-02-19 11:17:16.075439,-1.90525,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2026-02-19 11:17:17.980689,can_tapper31,2026-02-19 11:17:19.814791,1.834102,Engine running command,Engine Status,status,"rgb(255,255,51)"
23,2026-02-19 11:17:17.980689,can_tapper31,2026-02-19 11:19:07.005630,109.024941,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2026-02-19 11:17:17.980689,can_tapper31,2026-02-19 11:19:10.576877,112.596188,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2026-02-19 11:19:08.909431,can_tapper31,2026-02-19 11:19:08.909431,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2026-02-19 11:19:08.909431,can_tapper31,2026-02-19 11:19:07.005630,-1.903801,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2026-02-19 11:19:08.909431,can_tapper31,2026-02-19 11:19:10.576877,1.667446,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:28:30.487137,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:28:28.380280,-2.106857,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:28:32.084639,1.597502,Engine running command,Engine Status,status,"rgb(247,129,191)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:29:51.277824,80.790687,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:29:55.034227,84.54709,Engine running command,Engine Status,status,"rgb(247,129,191)"
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:30:19.990296,109.503159,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
